,edad,genero,ingresos,altura,ciudad,niv_edu,hijos
77633,67,M,85522.0,1.85,New York,PhD,0
77634,22,F,41373.0,1.8,New York,n/e,5
77635,53,M,195858.0,1.93,Chicago,Master,2
77636,28,M,98821.0,1.72,New York,PhD,1
77637,15,M,22339.0,1.74,New York,n/e,1
77638,91,F,76466.0,1.88,Phoenix,n/e,5
77639,11,F,46937.0,1.61,Chicago,Bachelor,4
77640,90,F,30791.0,1.92,Chicago,Bachelor,4
77641,39,M,32528.0,1.92,Phoenix,Bachelor,5
77642,66,F,86956.0,1.73,Phoenix,Bachelor,2
77643,23,M,39164.0,1.84,Phoenix,n/e,5
77644,40,M,56352.0,1.58,Phoenix,Bachelor,0
77645,81,M,43334.0,1.95,Phoenix,Bachelor,2
77646,12,F,41745.0,1.61,Phoenix,n/e,5
77647,95,F,52490.0,1.85,Los Angeles,Master,2
77648,39,M,23271.0,1.83,New York,n/e,3
77649,95,M,27366.0,1.78,Chicago,Master,2
77650,30,F,56783.0,1.64,New York,n/e,1
77651,3,M,87835.0,1.68,Houston,Bachelor,4
77652,36,F,72930.0,1.95,Phoenix,PhD,2
77653,98,M,60625.0,1.59,Los Angeles,n/e,1
77654,38,M,63966.0,1.94,New York,Master,1
77655,40,F,32960.0,1.73,Los Angeles,PhD,3
77656,172,M,184039.0,1.85,Chicago,Bachelor,2
77657,73,F,85202.0,1.82,New York,Bachelor,2
77658,53,M,185931.0,1.86,Chicago,Master,2
77659,69,F,37752.0,1.99,Houston,Bachelor,5
77660,81,M,71443.0,1.81,Chicago,Master,3
77661,53,M,191775.0,1.96,Chicago,n/e,2
77662,38,M,58018.0,1.74,Los Angeles,n/e,1
77663,19,F,71147.0,1.94,Phoenix,Master,5
77664,42,M,91616.0,1.83,Chicago,n/e,0
77665,73,M,55160.0,1.73,Los Angeles,PhD,2
77666,53,M,32376.0,1.94,Houston,Bachelor,2
77667,29,F,92134.0,1.57,Chicago,Bachelor,5
77668,39,F,56170.0,1.63,Phoenix,n/e,3
77669,75,F,93992.0,1.55,Houston,PhD,3
77670,97,M,38023.0,1.8,New York,PhD,0
77671,3,F,88115.0,1.96,New York,Bachelor,2
77672,98,F,89972.0,1.79,New York,n/e,3
77673,53,M,62099.0,1.53,Chicago,n/e,2
77674,12,M,36325.0,1.92,Chicago,Bachelor,0
77675,76,M,95998.0,1.9,Phoenix,Bachelor,5
77676,58,M,56448.0,1.86,Houston,n/e,1
77677,54,F,73555.0,1.51,Houston,PhD,0
77678,53,M,62099.0,1.91,Chicago,n/e,2
77679,93,F,57707.0,1.61,Houston,Bachelor,4
77680,94,M,81385.0,1.8,New York,Master,5
77681,78,F,82511.0,1.68,Phoenix,n/e,5
77682,29,M,49986.0,1.84,Houston,Bachelor,0
77683,32,M,84328.0,1.99,Phoenix,Bachelor,1
77684,36,M,84947.0,1.74,Los Angeles,n/e,3
77685,47,F,49717.0,1.85,Houston,n/e,3
77686,1,F,83735.0,1.64,Los Angeles,Bachelor,5
77687,8,F,86823.0,1.85,New York,Master,0
77688,34,M,32793.0,1.99,New York,PhD,4
77689,14,M,95729.0,1.91,Houston,Master,2
77690,80,M,58255.0,1.73,New York,Bachelor,3
77691,47,M,84927.0,1.92,New York,n/e,4
77692,12,F,58309.0,1.87,New York,Master,3
77693,86,F,68936.0,1.51,New York,n/e,1
77694,12,F,38136.0,1.53,Houston,n/e,4
77695,26,M,93526.0,1.94,Chicago,PhD,1
77696,81,F,39008.0,1.84,Chicago,Bachelor,0
77697,6,M,97455.0,2.0,Chicago,PhD,5
77698,53,M,152870.0,1.7,Chicago,n/e,2
77699,4,F,44333.0,1.71,Phoenix,n/e,2
77700,57,F,34059.0,1.71,Houston,PhD,0
77701,100,M,25212.0,1.52,Phoenix,Master,0
77702,50,M,28593.0,1.63,Los Angeles,Master,0
77703,50,M,89931.0,1.74,Los Angeles,Bachelor,0
77704,10,F,71798.0,1.78,Houston,Master,0
77705,62,F,43206.0,1.95,Houston,PhD,1
77706,1,F,84123.0,1.58,Los Angeles,PhD,5
77707,50,F,75984.0,1.83,New York,PhD,5
77708,90,F,77961.0,1.63,Los Angeles,Master,5
77709,14,F,80300.0,1.84,New York,Master,4
77710,50,M,38223.0,1.53,Houston,Master,4
77711,88,F,73813.0,1.8,Chicago,Bachelor,3
77712,93,M,74887.0,1.66,Phoenix,Master,4
77713,52,M,80847.0,1.53,Houston,Bachelor,4
77714,72,F,35030.0,1.77,Chicago,n/e,1
77715,94,M,92909.0,1.58,New York,Master,4
77716,35,M,53444.0,1.8,Los Angeles,Bachelor,4
77717,53,F,75980.0,1.55,Chicago,n/e,2
77718,40,F,50571.0,1.5,Phoenix,PhD,0
77719,89,F,65422.0,1.91,Los Angeles,PhD,0
77720,69,F,44476.0,1.8,Chicago,Master,5
77721,87,F,93975.0,1.81,New York,Master,3
77722,18,F,45729.0,1.91,New York,n/e,5
77723,83,M,91200.0,1.58,New York,Bachelor,3
77724,4,F,33369.0,1.68,Phoenix,Bachelor,4
77725,77,F,49179.0,1.79,New York,n/e,5
77726,67,F,35397.0,1.56,Houston,Master,5
77727,63,F,36831.0,1.71,Phoenix,Bachelor,4
77728,17,F,88099.0,1.87,New York,Master,0
77729,68,F,51471.0,1.71,Phoenix,PhD,0
77730,40,M,99988.0,1.9,New York,Master,1
77731,99,F,86557.0,1.68,Los Angeles,Bachelor,3
77732,67,M,56831.0,1.91,Phoenix,n/e,5
77733,198,M,62099.0,1.53,Chicago,PhD,2
77734,66,F,73418.0,1.6,Los Angeles,PhD,0
77735,14,M,57873.0,1.88,Los Angeles,Master,2
77736,69,M,70613.0,1.79,Phoenix,Master,5
77737,50,M,26297.0,1.92,Los Angeles,n/e,1
77738,74,M,50286.0,1.84,Chicago,Master,3
77739,51,F,59771.0,1.72,Chicago,Bachelor,1
77740,78,M,82773.0,1.66,Chicago,Master,5
77741,18,F,70798.0,1.96,Chicago,PhD,0
77742,29,F,54196.0,1.64,Chicago,n/e,4
77743,53,M,157229.0,1.94,Chicago,Master,2
77744,36,F,62360.0,1.7,Chicago,n/e,2
77745,178,M,62099.0,1.9,Chicago,Bachelor,2
77746,33,F,88474.0,1.56,Houston,PhD,5
77747,8,F,52768.0,1.91,Los Angeles,Bachelor,2
77748,42,F,86791.0,1.88,Chicago,Master,3
77749,48,M,96989.0,1.61,New York,Master,4
77750,57,F,28971.0,1.55,Chicago,PhD,5
77751,19,M,97542.0,1.9,Houston,n/e,2
77752,53,M,62099.0,1.99,Chicago,PhD,2
77753,64,F,85047.0,1.94,Los Angeles,Bachelor,0
77754,97,M,86678.0,1.67,Phoenix,Bachelor,4
77755,60,M,57517.0,1.87,New York,Master,5
77756,22,F,44710.0,1.56,New York,Master,5
77757,53,M,62099.0,1.68,Chicago,n/e,2
77758,29,M,29301.0,1.62,Phoenix,PhD,4
77759,100,M,78550.0,1.59,Los Angeles,PhD,0
77760,74,M,89773.0,1.68,Chicago,PhD,0
77761,53,F,55771.0,1.97,New York,Bachelor,2
77762,26,F,68117.0,1.55,Houston,n/e,0
77763,84,M,29682.0,1.6,Los Angeles,n/e,0
77764,52,F,28809.0,1.93,Houston,n/e,1
77765,20,M,88729.0,1.95,Houston,Bachelor,1
77766,4,M,28822.0,1.57,Los Angeles,Master,1
77767,91,F,31779.0,1.74,Los Angeles,PhD,5
77768,75,F,58851.0,1.87,Chicago,Bachelor,5
77769,53,M,154079.0,1.83,Chicago,Master,2
77770,53,F,28953.0,1.89,Chicago,Master,0
77771,1,M,80375.0,1.78,New York,PhD,2
77772,189,M,178017.0,1.68,Chicago,Master,2
77773,35,M,59542.0,1.59,Houston,PhD,4
77774,53,M,174230.0,1.84,Chicago,Master,2
77775,53,M,166827.0,1.79,Chicago,Bachelor,2
77776,38,M,38475.0,1.92,Houston,Master,4
77777,15,F,70454.0,1.83,Chicago,Master,0
77778,62,M,28605.0,1.76,Phoenix,Bachelor,3
77779,95,M,51489.0,1.52,Phoenix,n/e,4
77780,90,F,71693.0,1.5,Chicago,PhD,4
77781,21,M,87748.0,1.76,Phoenix,Bachelor,5
77782,53,M,62099.0,1.55,Chicago,n/e,2
77783,9,M,59719.0,1.66,Phoenix,Bachelor,5
77784,80,F,23287.0,1.55,Chicago,Bachelor,1
77785,4,M,68728.0,1.72,New York,n/e,2
77786,9,F,80653.0,1.53,New York,n/e,4
77787,57,M,97657.0,1.74,Chicago,n/e,0
77788,8,M,97282.0,1.52,Houston,Master,5
77789,90,M,77980.0,1.78,New York,n/e,3
77790,50,M,30105.0,1.6,Phoenix,n/e,4
77791,55,M,66879.0,1.92,Chicago,PhD,4
77792,68,M,39782.0,1.53,Phoenix,Master,0
77793,49,F,32929.0,1.88,New York,Master,5
77794,53,M,62099.0,1.52,Chicago,Bachelor,2
77795,57,F,81165.0,1.61,Phoenix,PhD,1
77796,18,F,70734.0,1.9,Los Angeles,Bachelor,2
77797,13,F,87023.0,1.54,Phoenix,n/e,3
77798,90,M,47031.0,1.61,Los Angeles,Master,2
77799,70,F,46822.0,1.73,New York,Master,1
77800,47,M,23822.0,1.56,Chicago,Bachelor,5
77801,72,M,20517.0,1.82,New York,PhD,1
77802,74,F,49240.0,1.74,Phoenix,PhD,0
77803,28,M,49182.0,1.84,Los Angeles,Bachelor,4
77804,45,M,97252.0,1.91,Phoenix,n/e,2
77805,66,M,43030.0,1.78,Chicago,Bachelor,4
77806,33,F,55360.0,1.87,Los Angeles,Bachelor,2
77807,94,M,97166.0,1.9,Los Angeles,Bachelor,0
77808,93,M,88072.0,1.84,Chicago,Master,3
77809,97,M,35733.0,1.73,New York,n/e,4
77810,84,F,88583.0,1.72,Chicago,Bachelor,1
77811,7,F,37353.0,1.88,Houston,Bachelor,0
77812,40,F,66155.0,1.92,Houston,Bachelor,1
77813,62,M,57219.0,1.55,New York,Bachelor,4
77814,6,F,20470.0,1.76,Houston,Master,1
77815,100,M,80079.0,1.7,New York,n/e,2
77816,47,F,60159.0,2.0,Los Angeles,Bachelor,5
77817,89,M,67645.0,1.76,Houston,Bachelor,3
77818,59,F,74235.0,1.94,Los Angeles,n/e,3
77819,12,M,37976.0,1.94,New York,Master,5
77820,21,F,41848.0,1.68,Phoenix,Bachelor,5
77821,54,F,83314.0,1.77,Phoenix,PhD,3
77822,41,M,41694.0,1.62,New York,PhD,4
77823,50,M,25059.0,1.71,Houston,Bachelor,3
77824,45,M,88888.0,1.51,Phoenix,PhD,4
77825,50,M,34236.0,1.76,Chicago,Master,5
77826,89,M,67351.0,1.96,Los Angeles,Master,2
77827,36,F,70624.0,1.94,Los Angeles,Master,5
77828,13,M,55645.0,1.78,Los Angeles,Master,5
77829,88,M,80482.0,1.95,Phoenix,Master,1
77830,55,M,32788.0,1.59,New York,Master,2
77831,160,M,187756.0,1.52,Chicago,n/e,2
77832,51,M,80325.0,1.79,New York,n/e,0
77833,50,F,95232.0,1.74,Phoenix,n/e,1
77834,54,M,63203.0,1.93,Phoenix,Bachelor,0
77835,59,F,76627.0,1.91,Phoenix,Master,5
77836,13,M,67139.0,1.58,New York,n/e,0
77837,43,M,77930.0,1.75,Phoenix,PhD,3
77838,59,M,21948.0,1.72,Phoenix,Bachelor,3
77839,99,M,50002.0,1.57,Phoenix,Master,1
77840,15,F,54564.0,1.84,Houston,Bachelor,4
77841,11,F,59115.0,1.78,New York,n/e,1
77842,170,M,172933.0,1.77,Chicago,n/e,2
77843,18,M,47670.0,1.79,Houston,Bachelor,2
77844,5,M,81892.0,1.92,Los Angeles,n/e,3
77845,64,F,35243.0,1.82,Phoenix,n/e,0
77846,3,F,54395.0,1.91,Houston,n/e,4
77847,14,M,36831.0,1.64,Los Angeles,PhD,5
77848,67,F,90738.0,1.86,Houston,Bachelor,3
77849,89,F,90673.0,1.77,Houston,Master,1
77850,85,M,72499.0,1.78,Chicago,Bachelor,3
77851,3,M,65996.0,1.87,Houston,n/e,5
77852,89,M,56312.0,1.69,Phoenix,PhD,1
77853,44,M,56111.0,1.58,Phoenix,PhD,2
77854,81,F,44642.0,1.86,New York,Master,5
77855,68,F,24917.0,1.7,Phoenix,PhD,2
77856,99,M,55048.0,1.84,Houston,n/e,1
77857,73,M,72367.0,1.71,Los Angeles,Master,3
77858,25,M,41378.0,1.61,New York,n/e,4
77859,98,M,39472.0,1.65,Phoenix,Master,5
77860,48,F,37247.0,1.68,New York,Bachelor,4
77861,73,F,60368.0,1.61,New York,PhD,2
77862,55,F,37905.0,1.75,Houston,PhD,4
77863,63,M,38477.0,1.81,New York,Bachelor,0
77864,81,F,66423.0,1.87,Houston,Master,3
77865,76,M,64205.0,1.97,New York,n/e,4
77866,24,M,44402.0,1.93,Phoenix,PhD,4
77867,53,F,49018.0,1.58,Houston,PhD,1
77868,53,M,152128.0,1.72,Chicago,PhD,2
77869,47,F,68214.0,1.74,Phoenix,PhD,2
77870,172,M,187779.0,1.74,Chicago,n/e,2
77871,44,F,27685.0,1.76,Chicago,PhD,5
77872,53,M,180800.0,1.73,Chicago,PhD,2
77873,53,M,159831.0,1.77,Chicago,n/e,2
77874,53,M,62099.0,1.53,Chicago,Bachelor,2
77875,54,M,49198.0,1.82,Los Angeles,Master,0
77876,53,M,171927.0,1.7,Chicago,Bachelor,2
77877,45,F,81944.0,1.5,Chicago,n/e,5
77878,4,M,83860.0,1.93,Phoenix,n/e,5
77879,92,F,30302.0,1.57,Phoenix,Bachelor,5
77880,92,F,35268.0,1.92,Phoenix,Bachelor,4
77881,31,M,26759.0,1.53,Phoenix,PhD,4
77882,25,M,31766.0,1.6,Phoenix,n/e,2
77883,45,M,85241.0,1.9,Los Angeles,PhD,2
77884,78,F,75231.0,1.81,New York,Bachelor,5
77885,166,M,62099.0,1.65,Chicago,Master,2
77886,66,F,44354.0,1.94,Houston,PhD,1
77887,83,M,60197.0,1.84,Houston,PhD,3
77888,34,F,50238.0,1.93,Houston,n/e,1
77889,69,M,28646.0,1.88,Los Angeles,n/e,1
77890,7,M,20937.0,1.75,Houston,Bachelor,4
77891,67,M,90142.0,1.62,Houston,Bachelor,1
77892,54,M,42885.0,1.91,New York,Bachelor,2
77893,9,F,24503.0,1.86,Houston,PhD,0
77894,53,M,177638.0,1.79,Chicago,n/e,2
77895,56,F,99577.0,1.75,Houston,Bachelor,0
77896,87,M,71076.0,1.71,Chicago,Master,0
77897,98,F,91162.0,1.89,New York,n/e,4
77898,86,F,85017.0,1.9,Houston,Bachelor,4
77899,89,F,97925.0,1.67,Los Angeles,Bachelor,3
77900,82,M,46947.0,1.57,Los Angeles,Bachelor,0
77901,67,M,68255.0,2.0,Houston,Bachelor,3
77902,95,M,29711.0,1.66,Chicago,Master,4
77903,25,F,74806.0,1.59,Houston,Bachelor,4
77904,97,M,77372.0,1.93,Los Angeles,PhD,4
77905,2,F,52527.0,1.6,New York,Master,3
77906,33,F,68891.0,1.69,Phoenix,Bachelor,4
77907,27,M,21582.0,1.69,Los Angeles,Bachelor,5
77908,36,F,54425.0,1.63,Houston,Master,0
77909,19,M,88421.0,1.81,Houston,PhD,0
77910,21,F,71122.0,1.79,Chicago,Master,4
77911,76,M,27128.0,1.63,Los Angeles,PhD,0
77912,78,F,32643.0,1.88,Los Angeles,n/e,3
77913,86,F,49598.0,1.53,New York,n/e,0
77914,64,F,22446.0,1.8,Houston,n/e,3
77915,70,F,41191.0,1.8,New York,PhD,5
77916,48,F,92596.0,1.96,Los Angeles,n/e,5
77917,154,M,159166.0,1.78,Chicago,Master,2
77918,17,M,83621.0,1.71,Houston,Master,0
77919,16,F,29144.0,1.67,New York,PhD,4
77920,89,F,49212.0,1.76,Phoenix,n/e,1
77921,156,M,62099.0,1.54,Chicago,PhD,2
77922,1,M,56669.0,1.55,New York,n/e,2
77923,9,F,64322.0,1.59,Chicago,n/e,4
77924,92,F,23116.0,1.83,New York,n/e,3
77925,31,M,30943.0,1.66,Houston,Bachelor,4
77926,29,M,48238.0,1.94,Phoenix,n/e,2
77927,75,M,92211.0,1.99,Chicago,Bachelor,2
77928,70,F,96657.0,1.68,Los Angeles,Master,0
77929,73,F,40519.0,1.55,Houston,Master,2
77930,28,F,80212.0,1.69,Chicago,Master,0
77931,2,F,92027.0,1.82,Chicago,n/e,5
77932,73,M,21542.0,1.98,Chicago,Master,1
77933,2,F,33915.0,1.53,Chicago,PhD,1
77934,36,F,96209.0,1.7,Chicago,Bachelor,5
77935,1,M,28501.0,1.6,Chicago,PhD,5
77936,7,F,40317.0,1.58,New York,PhD,0
77937,32,F,96135.0,1.61,Houston,Bachelor,5
77938,63,M,51830.0,1.98,Phoenix,n/e,0
77939,53,M,62099.0,1.92,Chicago,PhD,2
77940,53,M,190983.0,1.64,Chicago,n/e,2
77941,71,F,35253.0,1.6,Phoenix,Bachelor,0
77942,40,F,24786.0,1.65,Chicago,PhD,0
77943,95,M,37184.0,1.75,New York,n/e,3
77944,85,F,29977.0,1.81,Houston,PhD,0
77945,73,F,47387.0,1.62,Phoenix,PhD,5
77946,85,F,82630.0,1.68,Los Angeles,PhD,2
77947,3,F,20139.0,1.75,New York,Master,5
77948,14,M,33816.0,1.73,New York,Master,5
77949,185,M,186242.0,1.68,Chicago,PhD,2
77950,6,F,43285.0,1.82,Houston,Bachelor,2
77951,44,F,88063.0,1.63,Chicago,n/e,1
77952,56,M,87488.0,1.59,New York,PhD,3
77953,43,M,82453.0,1.57,Chicago,n/e,0
77954,95,F,77727.0,1.86,Houston,Master,4
77955,1,M,70920.0,1.54,Phoenix,PhD,3
77956,19,M,54213.0,1.71,Chicago,n/e,1
77957,53,M,170992.0,1.56,Chicago,Master,2
77958,58,F,74730.0,1.76,New York,PhD,0
77959,71,F,65355.0,1.9,Chicago,Bachelor,1
77960,63,M,75091.0,1.57,Houston,Bachelor,3
77961,5,F,60965.0,1.99,Chicago,n/e,5
77962,87,M,81340.0,1.6,Chicago,Master,4
77963,95,F,85905.0,1.92,Los Angeles,Master,1
77964,77,M,39128.0,1.54,New York,Master,5
77965,6,F,96626.0,1.54,Phoenix,n/e,2
77966,79,M,64047.0,1.99,Houston,n/e,4
77967,153,M,62099.0,1.76,Chicago,PhD,2
77968,79,M,81135.0,1.86,Chicago,PhD,2
77969,8,M,79533.0,1.81,Los Angeles,Master,0
77970,19,M,89545.0,1.62,New York,PhD,4
77971,88,M,85182.0,1.62,Los Angeles,Master,1
77972,60,M,92290.0,1.77,Los Angeles,PhD,1
77973,95,M,69587.0,1.64,Los Angeles,n/e,4
77974,78,M,26795.0,1.93,New York,n/e,3
77975,73,F,33411.0,1.67,Phoenix,Master,4
77976,1,M,80859.0,1.9,Houston,n/e,2
77977,35,F,88937.0,1.95,Houston,PhD,0
77978,51,F,34387.0,1.59,Houston,Master,2
77979,25,F,67463.0,1.95,New York,n/e,1
77980,51,M,31437.0,1.56,Houston,n/e,5
77981,78,M,56183.0,1.71,New York,Bachelor,2
77982,9,M,79046.0,1.51,Chicago,Bachelor,2
77983,100,M,94055.0,1.9,Chicago,n/e,5
77984,77,M,73882.0,1.54,New York,Bachelor,4
77985,98,M,81465.0,1.67,Chicago,Master,4
77986,74,F,83984.0,1.66,Houston,PhD,5
77987,15,F,94161.0,1.72,Chicago,Bachelor,4
77988,67,F,61790.0,1.89,New York,Bachelor,4
77989,98,F,67732.0,1.88,Phoenix,Bachelor,4
77990,25,M,68939.0,1.5,Chicago,Master,4
77991,99,M,78499.0,1.59,Houston,PhD,1
77992,67,M,34675.0,2.0,Phoenix,n/e,4
77993,54,F,23131.0,1.74,Los Angeles,Bachelor,3
77994,35,F,95283.0,1.81,Phoenix,Master,2
77995,68,M,50584.0,1.68,Phoenix,PhD,2
77996,195,M,150458.0,1.58,Chicago,Bachelor,2
77997,70,F,92478.0,1.8,Phoenix,Bachelor,1
77998,25,M,57728.0,1.97,Chicago,n/e,5
77999,49,M,67074.0,1.88,Los Angeles,Master,0
78000,18,F,62291.0,1.7,Los Angeles,PhD,3
78001,53,M,49905.0,1.78,Chicago,PhD,5
78002,76,M,98414.0,1.87,Los Angeles,PhD,0
78003,54,M,45564.0,1.86,Phoenix,Bachelor,5
78004,11,M,93262.0,1.82,Chicago,Bachelor,0
78005,53,F,33657.0,1.95,New York,Bachelor,2
78006,90,M,56770.0,1.97,Houston,Master,4
78007,25,F,38080.0,1.57,Chicago,Master,5
78008,50,F,56680.0,1.52,New York,PhD,0
78009,57,F,42524.0,1.97,Phoenix,n/e,1
78010,86,M,82398.0,1.91,Chicago,n/e,1
78011,61,F,74671.0,1.62,Chicago,Bachelor,3
78012,9,M,70634.0,1.94,New York,Bachelor,2
78013,59,M,67387.0,1.99,New York,Master,5
78014,53,M,62099.0,1.5,Chicago,Bachelor,2
78015,59,M,70027.0,1.81,Chicago,Master,0
78016,41,M,90125.0,1.83,Los Angeles,n/e,0
78017,24,M,35319.0,1.93,Los Angeles,n/e,5
78018,77,F,67413.0,1.52,Los Angeles,Bachelor,5
78019,53,F,61304.0,1.87,Houston,PhD,4
78020,92,F,83513.0,1.98,Chicago,Master,2
78021,88,F,58958.0,1.62,Phoenix,n/e,0
78022,74,M,23857.0,1.63,New York,Bachelor,0
78023,91,F,86327.0,1.52,New York,PhD,2
78024,39,M,58444.0,1.84,Los Angeles,n/e,4
78025,87,M,96566.0,1.78,Los Angeles,Bachelor,2
78026,24,M,74273.0,1.57,Houston,n/e,5
78027,89,F,42977.0,1.97,Los Angeles,n/e,3
78028,50,M,97118.0,1.66,Houston,Master,1
78029,80,F,20681.0,1.61,Houston,PhD,1
78030,13,F,39718.0,1.51,Chicago,PhD,3
78031,46,F,52644.0,1.72,Chicago,PhD,5
78032,35,M,73092.0,1.68,Phoenix,PhD,5
78033,91,M,63364.0,2.0,New York,PhD,2
78034,70,M,32497.0,1.91,Houston,PhD,3
78035,81,M,91020.0,1.8,Chicago,n/e,5
78036,79,F,95154.0,1.78,New York,n/e,3
78037,60,M,51421.0,1.91,New York,Master,0
78038,70,F,84753.0,1.81,Los Angeles,Bachelor,4
78039,70,F,94389.0,1.94,Los Angeles,Master,0
78040,94,F,23713.0,1.93,Los Angeles,n/e,5
78041,12,M,21547.0,1.89,Chicago,Master,1
78042,194,M,62099.0,1.51,Chicago,n/e,2
78043,82,F,61804.0,1.64,Los Angeles,n/e,4
78044,34,F,44048.0,1.77,Phoenix,PhD,1
78045,13,F,80535.0,1.62,New York,Bachelor,4
78046,89,M,82107.0,1.65,Phoenix,Bachelor,0
78047,18,M,45245.0,1.54,Phoenix,Bachelor,4
78048,34,M,42001.0,1.53,Los Angeles,PhD,0
78049,42,F,35049.0,1.85,Los Angeles,PhD,4
78050,21,M,93183.0,1.78,Phoenix,Master,4
78051,57,M,68185.0,1.9,Chicago,PhD,1
78052,97,M,27957.0,1.85,Chicago,PhD,4
78053,61,F,32499.0,1.75,New York,Master,3
78054,5,M,41921.0,1.67,Phoenix,PhD,5
78055,47,F,72680.0,1.68,New York,Bachelor,4
78056,5,F,85587.0,1.62,Los Angeles,Bachelor,0
78057,69,F,61315.0,1.76,Phoenix,Bachelor,5
78058,61,M,88583.0,1.53,Los Angeles,Bachelor,4
78059,44,F,48871.0,1.9,Chicago,Master,1
78060,44,M,56054.0,1.7,Los Angeles,Bachelor,1
78061,6,M,54402.0,1.73,Chicago,PhD,4
78062,42,M,26092.0,1.76,Los Angeles,Bachelor,1
78063,53,M,186273.0,1.84,Chicago,PhD,2
78064,21,M,84711.0,1.89,Chicago,Master,5
78065,34,M,66487.0,1.5,Los Angeles,n/e,0
78066,38,F,85004.0,1.87,Phoenix,n/e,0
78067,69,F,51334.0,1.74,Phoenix,PhD,3
78068,11,M,38565.0,1.52,Phoenix,PhD,3
78069,70,M,77120.0,1.92,Los Angeles,Master,1
78070,96,M,84024.0,1.68,Chicago,Master,3
78071,96,M,62196.0,1.72,New York,n/e,3
78072,93,M,58155.0,1.51,Houston,n/e,2
78073,69,M,35998.0,1.83,New York,n/e,0
78074,53,M,62099.0,1.58,Chicago,Bachelor,2
78075,85,F,30632.0,1.77,New York,PhD,2
78076,53,M,62099.0,1.87,Chicago,Master,2
78077,57,F,37402.0,1.78,Phoenix,Master,5
78078,67,M,90321.0,1.73,New York,n/e,3
78079,76,F,20815.0,1.53,Chicago,PhD,0
78080,92,F,94077.0,1.67,Los Angeles,n/e,5
78081,48,M,95157.0,1.55,Chicago,Bachelor,3
78082,4,F,87483.0,1.91,Phoenix,Bachelor,2
78083,13,M,26296.0,2.0,Houston,Master,4
78084,29,M,94293.0,1.58,Los Angeles,n/e,0
78085,74,M,50668.0,1.62,Los Angeles,n/e,1
78086,15,F,93606.0,1.64,New York,n/e,5
78087,74,M,40052.0,1.61,New York,Bachelor,1
78088,26,F,94708.0,1.84,Phoenix,Master,5
78089,68,F,71479.0,1.6,Phoenix,PhD,3
78090,60,F,85339.0,1.87,New York,Master,5
78091,8,M,87649.0,1.86,Houston,Bachelor,4
78092,57,F,31858.0,1.94,New York,Master,1
78093,36,M,59850.0,1.64,Los Angeles,Bachelor,2
78094,92,M,50188.0,1.92,Phoenix,PhD,2
78095,11,F,37551.0,1.52,Los Angeles,Bachelor,1
78096,39,F,74308.0,1.51,Chicago,Master,2
78097,22,M,41104.0,1.82,New York,Master,4
78098,3,M,71658.0,1.9,Houston,Master,2
78099,13,M,36913.0,1.99,Chicago,Bachelor,4
78100,31,F,76687.0,1.52,Chicago,Master,3
78101,36,F,23197.0,1.92,Houston,Bachelor,3
78102,80,F,68254.0,1.54,Houston,Master,1
78103,85,F,21640.0,1.56,Phoenix,PhD,4
78104,69,F,49120.0,1.5,New York,PhD,4
78105,40,M,93060.0,1.64,Phoenix,Bachelor,2
78106,28,M,41993.0,1.56,Chicago,Master,0
78107,71,M,82918.0,1.84,New York,Bachelor,5
78108,96,F,46389.0,1.55,New York,Master,1
78109,23,M,20144.0,1.79,Phoenix,n/e,0
78110,70,F,69869.0,1.81,Houston,Master,3
78111,85,M,68228.0,1.85,Los Angeles,Bachelor,2
78112,98,M,27062.0,1.5,Phoenix,n/e,3
78113,10,M,54484.0,1.99,Houston,n/e,1
78114,40,F,64372.0,1.88,New York,PhD,4
78115,3,M,36394.0,1.64,Phoenix,n/e,4
78116,38,F,29229.0,1.52,Phoenix,PhD,2
78117,50,F,62937.0,1.93,Phoenix,Bachelor,3
78118,23,M,44189.0,1.67,Houston,PhD,3
78119,40,M,56221.0,1.78,Houston,n/e,1
78120,61,F,79988.0,1.92,Phoenix,Bachelor,1
78121,69,M,51012.0,1.73,Phoenix,Master,5
78122,56,M,30883.0,1.99,Los Angeles,Master,0
78123,88,F,70386.0,1.79,Chicago,n/e,0
78124,94,M,95878.0,1.89,Los Angeles,PhD,1
78125,26,M,49093.0,1.66,Houston,PhD,4
78126,46,M,20117.0,1.64,Houston,n/e,0
78127,57,M,71046.0,1.91,New York,PhD,2
78128,97,M,23315.0,1.58,Chicago,Master,3
78129,24,F,37948.0,1.93,Houston,PhD,2
78130,154,M,62099.0,1.93,Chicago,PhD,2
78131,53,F,70353.0,1.98,Houston,n/e,3
78132,85,F,95097.0,1.95,Houston,Bachelor,0
78133,21,M,93394.0,1.68,Chicago,PhD,4
78134,62,M,72252.0,1.66,Houston,Bachelor,4
78135,200,M,178034.0,1.56,Chicago,PhD,2
78136,53,M,62099.0,1.51,Chicago,Master,2
78137,7,M,40352.0,1.82,Phoenix,PhD,1
78138,65,M,86574.0,1.7,Chicago,PhD,0
78139,85,M,39558.0,1.82,Phoenix,n/e,4
78140,74,M,74836.0,1.58,Phoenix,Bachelor,4
78141,2,F,62889.0,1.69,New York,Master,3
78142,31,F,49501.0,1.6,Los Angeles,Master,0
78143,40,F,43961.0,1.7,Houston,Bachelor,1
78144,184,M,62099.0,1.81,Chicago,PhD,2
